GeneID,bsf,pcf
Tb927.4.4730,3.31,7.18
Tb927.8.7740,3.31,7.18
Tb927.3.630,6.71,3.79
Tb927.5.309b,6.69,3.81
Tb11.v5.0216,6.69,3.81
Tb927.3.2000,5.44,5.06
Tb927.9.12750,5.31,5.19
Tb927.8.2460,6.74,3.77
Tb927.11.1440,6.69,3.82
Tb927.10.15430,6.05,4.46
Tb927.10.12870,5.72,4.79
Tb927.10.7490,5.51,5
Tb927.10.14640,5.43,5.08
Tb927.11.6150,5.38,5.13
Tb927.4.540,5.25,5.26
Tb927.7.3130,5.2,5.31
Tb11.v5.0384,5.17,5.34
Tb927.1.1130,5.17,5.34
Tb927.11.2990,5.04,5.47
Tb927.11.240,4.63,5.88
Tb927.5.4520,5.85,4.67
Tb05.5K5.160,5.85,4.67
Tb927.10.630,5.64,4.88
Tb927.8.1160,5.5,5.02
Tb927.10.10870,5.19,5.33
Tb927.9.9220,5.19,5.33
Tb927.10.13120,5.6,4.93
Tb927.8.8160,5.52,5.01
Tb927.8.6670,5.22,5.31
Tb927.3.2880,6.78,3.75
Tb927.2.2090,5.46,5.07
Tb927.11.16040,5.37,5.16
Tb927.9.9150,5.13,5.4
Tb927.5.4020,3.3,7.23
Tb927.5.4320,6.75,3.79
Tb927.11.16100,5.91,4.63
Tb927.6.4640,5.76,4.78
Tb927.6.3010,5.64,4.9
Tb927.10.8180,5.57,4.97
Tb927.7.1650,5.29,5.25
Tb927.10.1310,5.24,5.3
Tb927.3.3740,5.11,5.43
Tb927.6.4600,5.06,5.48
Tb927.7.3280,4.91,5.63
Tb927.10.680,3.58,6.96
Tb11.0400,3.2,7.34
Tb11.0300,3.2,7.34
Tb927.11.7700,3.2,7.34
Tb05.5K5.90,6.94,3.6
Tb927.5.4440,6.94,3.6
Tb927.9.7980,6.82,3.72
Tb927.3.1400,5.8,4.75
Tb927.11.16660,5.67,4.88
Tb927.11.3470,5.66,4.89
Tb927.10.900,5.63,4.92
Tb927.8.1720,5.61,4.94
Tb927.3.2010,5.59,4.96
Tb927.8.3490,5.52,5.03
Tb927.5.2800,5.34,5.21
Tb11.v5.0493,5.13,5.42
Tb927.7.3830,5.13,5.42
Tb927.11.5110,5.31,5.25
Tb927.11.9930,4.79,5.77
Tb927.10.2540,5.91,4.65
Tb927.5.1920,5.58,4.98
Tb927.10.8690,5.33,5.23
Tb927.11.167,6.97,3.6
Tb927.6.4250,6.63,3.94
Tb927.5.3940,5.26,5.31
Tb927.11.5880,5.11,5.46
Tb927.10.12440,3.68,6.89
Tb927.8.8280,7.07,3.51
Tb927.8.7720,6.99,3.59
Tb927.8.8150,6.98,3.6
Tb927.9.5680,5.65,4.93
Tb11.v5.0562,5.44,5.14
Tb927.8.1260,5.44,5.14
Tb927.11.10660,5.36,5.22
Tb11.v5.0377,5.36,5.22
Tb11.v5.0378,5.36,5.22
Tb927.6.2900,5.26,5.32
Tb927.5.3590,5.21,5.37
Tb927.11.5500,4.89,5.69
Tb11.v5.0315,4.42,6.16
Tb927.1.1470,4.42,6.16
Tb927.8.7270,6.96,3.63
Tb927.6.2220,6.6,3.99
Tb927.11.13910,5.56,5.03
Tb927.11.5020,5.24,5.35
Tb927.3.4450,5.15,5.44
Tb927.10.6850,4.74,5.85
Tb927.8.8300,3.35,7.24
Tb927.10.14300,5.64,4.96
Tb927.7.3970,5.5,5.1
Tb927.11.2630,5.35,5.25
Tb927.10.11270,4.97,5.63
Tb927.6.1890,5.19,5.41
Tb927.10.670,4.74,5.86
Tb927.9.2450,4.53,6.07
Tb927.10.13610,6.11,4.5
Tb927.3.3360,5.9,4.71
Tb927.11.9370,5.68,4.93
Tb927.1.4740,5.64,4.97
Tb927.1.1340,5.57,5.04
Tb927.7.3460,5.42,5.19
Tb927.6.3790,5.4,5.21
Tb11.v5.0467,5.36,5.25
Tb927.10.3000,5.36,5.25
Tb927.11.430,5.24,5.37
Tb927.6.940,7.06,3.56
Tb927.11.600,6.89,3.73
Tb927.2.3400,5.56,5.06
Tb927.5.4090,5.87,4.75
Tb927.7.7290,5.46,5.16
Tb927.10.5110,5.09,5.53
Tb927.10.6540,4.93,5.69
Tb927.11.5060,4.87,5.75
Tb927.7.3960,4.66,5.96
Tb09.v4.0065,7.04,3.59
Tb927.10.20,7.04,3.59
Tb927.11.13000,5.71,4.92
Tb927.4.1460,5.58,5.05
Tb927.10.7310,5.54,5.09
Tb927.11.14440,5.54,5.09
Tb927.10.7400,5.51,5.12
Tb927.11.620,5.49,5.14
Tb927.11.1400,5.46,5.17
Tb11.v5.0574,5.43,5.2
Tb927.5.2540,5.43,5.2
Tb927.11.5620,5.38,5.25
Tb927.8.4170,5.27,5.36
Tb927.8.6510,5.21,5.42
Tb927.6.3600,4.89,5.74
Tb927.5.1310,4.88,5.75
Tb927.6.4100,5.44,5.19
Tb927.10.15770,5.4,5.23
Tb927.7.470,7.06,3.58
Tb927.4.3450,7.01,3.63
Tb11.v5.1045,5.63,5.01
Tb11.v5.1048,5.63,5.01
Tb927.11.8150,5.63,5.01
Tb927.4.4560,5.42,5.22
Tb927.3.1570,5.36,5.28
Tb927.5.3280,5.2,5.44
Tb927.3.680,4.94,5.7
Tb927.10.11160,5.13,5.52
Tb927.8.2210,6.84,3.81
Tb927.6.2020,5.7,4.95
Tb927.11.2590,5.57,5.08
Tb927.11.16330,5.48,5.17
Tb927.6.2820,5.48,5.17
Tb927.6.4070,5.23,5.42
Tb927.11.10150,4.83,5.82
Tb927.11.13650,3.37,7.28
Tb927.3.3880,6.92,3.74
Tb927.4.610,5.57,5.09
Tb927.10.13470,5.43,5.23
Tb927.11.16020,5.31,5.35
Tb927.11.10750,5.27,5.39
Tb11.v5.0724,5.17,5.49
Tb927.10.3390,5.17,5.49
Tb927.7.4340,5.78,4.89
Tb927.3.4400,5.59,5.08
Tb927.11.870,5.49,5.18
Tb927.8.7570,5.42,5.25
Tb927.7.5320,5.38,5.29
Tb927.11.15070,5.29,5.38
Tb927.7.5600,5.15,5.52
Tb927.7.1250,4.87,5.8
Tb927.7.1270,4.87,5.8
Tb927.8.7790,6.73,3.95
Tb927.7.3530,5.53,5.15
Tb927.11.16590,5.41,5.27
Tb927.10.11570,5.05,5.63
Tb927.7.5080,5.03,5.65
Tb11.v5.0188,5.03,5.65
Tb927.11.9270,5.77,4.92
Tb927.5.1150,5.56,5.13
Tb927.7.3090,5.39,5.3
Tb927.3.3440,5.38,5.31
Tb927.8.7680,5.01,5.68
Tb927.8.7700,5.01,5.68
Tb927.7.730,5.41,5.28
Tb927.5.1260,6.96,3.74
Tb927.10.940,5.68,5.02
Tb11.v5.0848,5.64,5.06
Tb927.10.9770,5.64,5.06
Tb927.8.6300,5.5,5.2
Tb927.3.2070,5.49,5.21
Tb11.v5.0806,5.31,5.39
Tb927.10.7010,5.31,5.39
Tb927.11.11510,5.29,5.41
Tb927.5.3850,5.25,5.45
Tb927.11.9570,5.07,5.63
Tb927.9.7470,3.27,7.43
Tb927.11.13125,3.17,7.53
Tb927.11.13140,3.17,7.53
Tb11.v5.0999,6,4.71
Tb927.10.15280,6,4.71
Tb927.11.9780,5.84,4.87
Tb927.9.13330,5.7,5.01
Tb927.9.15240,5.69,5.02
Tb927.1.3220,5.64,5.07
Tb927.11.12260,5.64,5.07
Tb927.11.14990,5.62,5.09
Tb927.9.1910,5.38,5.33
Tb11.v5.0694,5.27,5.44
Tb927.10.13210,5.27,5.44
Tb927.2.1860,5.09,5.62
Tb927.1.1680,6.02,4.7
Tb927.1.1210,5.7,5.02
Tb927.7.5730,5.67,5.05
Tb927.7.830,5.62,5.1
Tb11.v5.0809,5.59,5.13
Tb927.10.6570,5.59,5.13
Tb927.9.11130,5.29,5.43
Tb927.11.15440,5.08,5.64
Tb927.3.4720,6.94,3.78
Tb927.5.3640,5.49,5.23
Tb927.10.13030,5.4,5.32
Tb927.2.3270,7.08,3.65
Tb927.11.5390,6.87,3.86
Tb927.10.6480,5.57,5.16
Tb927.10.12530,5.55,5.18
Tb927.7.7130,5.55,5.18
Tb927.3.2750,5.55,5.18
Tb927.6.3450,5.35,5.38
Tb927.7.4890,5.3,5.43
Tb11.v5.0170,5.3,5.43
Tb927.7.3270,5.07,5.66
Tb927.2.2340,5.05,5.68
Tb927.7.7210,4.33,6.4
Tb927.2.5120,4.52,6.22
Tb927.10.7300,7.1,3.64
Tb927.7.6420,7.05,3.69
Tb927.11.2890,5.46,5.28
Tb927.11.560,5.42,5.32
Tb927.9.3290,6.92,3.83
Tb927.8.3860,5.75,5
Tb927.7.7360,5.44,5.31
Tb927.3.2130,5.41,5.34
Tb927.8.1850,5.39,5.36
Tb927.11.3260,5.32,5.43
Tb927.11.11470,4.92,5.83
Tb927.11.4860,7.13,3.63
Tb927.11.5700,5.8,4.96
Tb927.11.12050,5.77,4.99
Tb927.11.12840,5.62,5.14
Tb927.5.2680,5.6,5.16
Tb927.11.16010,5.27,5.49
Tb11.v5.0876,5.05,5.71
Tb927.9.11770,5.05,5.71
Tb927.4.1280,4.92,5.84
Tb927.7.6850,3.37,7.39
Tb927.7.5450,5.65,5.11
Tb927.5.750,5.07,5.69
Tb927.5.4050,7.06,3.71
Tb927.9.2520,6.07,4.7
Tb927.5.1540,5.59,5.18
Tb927.8.5430,5.51,5.26
Tb927.7.3790,5.32,5.45
Tb927.10.13620,4.97,5.8
Tb927.1.1200,4.96,5.81
Tb11.v5.0164,6.78,4
Tb927.7.4820,6.78,4
Tb927.8.1290,6.19,4.59
Tb927.7.2970,5.82,4.96
Tb927.10.9980,5.66,5.12
Tb927.11.9350,5.61,5.17
Tb927.3.1930,5.58,5.2
Tb927.4.620,5.58,5.2
Tb927.10.7600,5.48,5.3
Tb927.10.10380,5.38,5.4
Tb927.10.6380,5.36,5.42
Tb927.5.4310,5.2,5.58
Tb927.10.6730,5.2,5.58
Tb927.6.5050,7.12,3.67
Tb927.6.3030,5.86,4.93
Tb927.8.8200,5.83,4.96
Tb10.v4.0039,5.4,5.39
Tb927.10.4490,5.4,5.39
Tb927.8.6130,5.38,5.41
Tb927.7.1530,5.16,5.63
Tb927.4.750,7.11,3.68
Tb927.3.4860,5.9,4.9
Tb927.11.6620,5.85,4.95
Tb11.v5.0635,5.73,5.07
Tb927.6.3510,5.73,5.07
Tb927.11.6350,5.67,5.13
Tb927.3.2830,5.67,5.13
Tb927.11.5550,5.62,5.18
Tb927.11.16470,5.62,5.18
Tb927.11.1030,5.6,5.2
Tb927.10.9280,5.47,5.33
Tb927.2.4750,5.43,5.37
Tb927.2.4900,5.43,5.37
Tb927.7.7340,5.34,5.46
Tb927.11.6670,5.2,5.6
Tb927.11.1630,5.17,5.63
Tb11.0330,5.97,4.84
Tb927.11.7670,5.97,4.84
Tb927.1.4760,5.72,5.09
Tb927.9.13470,5.63,5.18
Tb927.10.5660,5.56,5.25
Tb927.11.10650,5.55,5.26
Tb11.v5.0231,7.17,3.64
Tb927.5.360,7.17,3.64
Tb927.11.3540,5.62,5.19
Tb927.6.2610,5.11,5.7
Tb927.6.3860,4.98,5.83
Tb927.10.4240,3.37,7.44
Tb927.7.3450,7.28,3.54
Tb11.v5.0163,6.03,4.79
Tb927.7.4810,6.03,4.79
Tb927.1.4410,5.92,4.9
Tb927.10.3090,5.71,5.11
Tb927.8.3050,5.68,5.14
Tb927.11.2240,5.58,5.24
Tb927.9.11560,5.58,5.24
Tb927.4.980,5.52,5.3
Tb927.10.7580,5.43,5.39
Tb927.11.4630,5.23,5.59
Tb927.11.13830,5.16,5.66
Tb927.11.3400,5.16,5.66
Tb927.11.15050,5.04,5.78
Tb927.7.3950,5.77,5.06
Tb927.9.15450,5.77,5.06
Tb927.8.3560,7.04,3.79
Tb927.10.3330,6.15,4.68
Tb927.8.8250,5.9,4.93
Tb927.8.8260,5.9,4.93
Tb927.5.3200,5.88,4.95
Tb927.7.6950,5.83,5
Tb927.9.7760,5.72,5.11
Tb927.11.8080,5.68,5.15
Tb927.11.450,5.64,5.19
Tb927.11.8930,5.6,5.23
Tb927.8.720,5.46,5.37
Tb927.8.1770,5.45,5.38
Tb927.10.7760,5.25,5.58
Tb927.7.5330,5.21,5.62
Tb927.6.1190,5.2,5.63
Tb927.8.7200,5.68,5.16
Tb927.10.9560,5.65,5.19
Tb927.11.15460,5.57,5.27
Tb927.1.1030,5.5,5.34
Tb11.v5.0436,5.5,5.34
Tb927.11.300,5.34,5.5
Tb927.4.2770,5.29,5.55
Tb927.5.2990,4.93,5.91
Tb927.11.16750,4.62,6.22
Tb927.2.5010,5.89,4.96
Tb927.7.1180,5.22,5.63
Tb927.9.15380,4.93,5.92
Tb11.v5.0686,4.93,5.92
Tb927.7.4310,4.54,6.31
Tb927.11.9260,5.86,4.99
Tb11.0530,5.69,5.16
Tb927.10.1140,5.69,5.16
Tb927.1.1020,5.69,5.16
Tb927.11.4890,5.62,5.23
Tb927.8.590,5.28,5.57
Tb927.8.6860,5.24,5.61
Tb927.8.6360,5.62,5.24
Tb927.1.1750,5.61,5.25
Tb927.11.5640,5.59,5.27
Tb927.10.4920,5.58,5.28
Tb927.11.8860,5.57,5.29
Tb927.11.16790,5.56,5.3
Tb927.10.14280,5.52,5.34
Tb927.9.3360,5.41,5.45
Tb927.6.3530,5.06,5.8
Tb927.10.13300,4.66,6.2
Tb927.5.440,3.33,7.53
Tb11.v5.0223,3.33,7.53
Tb927.8.2470,3.3,7.56
Tb11.v5.0799,3.3,7.56
Tb927.9.4760,5.56,5.31
Tb927.3.3110,5.83,5.04
Tb927.8.7090,5.78,5.09
Tb927.11.8040,5.71,5.16
Tb927.7.5110,5.7,5.17
Tb927.1.3250,5.68,5.19
Tb11.v5.0730,5.63,5.24
Tb927.6.820,5.63,5.24
Tb927.9.10450,5.55,5.32
Tb927.10.11850,5.53,5.34
Tb927.11.8280,5.47,5.4
Tb927.10.11430,5.45,5.42
Tb927.3.5400,5.4,5.47
Tb927.8.6520,5.33,5.54
Tb927.10.9120,5.22,5.65
Tb927.11.3640,4.78,6.09
Tb927.11.3220,7.29,3.59
Tb927.11.2150,5.55,5.33
Tb927.6.3170,5.45,5.43
Tb927.4.2550,5.23,5.65
Tb927.5.1870,5.87,5.02
Tb927.4.2500,5.87,5.02
Tb927.5.3310,5.87,5.02
Tb927.11.12110,5.74,5.15
Tb927.11.10480,5.7,5.19
Tb927.11.2600,5.66,5.23
Tb927.10.13250,5.62,5.27
Tb927.11.3520,5.62,5.27
Tb927.2.4740,5.53,5.36
Tb927.2.4890,5.53,5.36
Tb927.11.3850,5.29,5.6
Tb927.2.4380,5.2,5.69
Tb927.11.15550,3.35,7.54
Tb927.11.15690,5.63,5.27
Tb927.2.2370,5.63,5.27
Tb927.2.5210,5.01,5.89
Tb927.11.9560,5.75,5.15
Tb927.11.13840,5.69,5.21
Tb927.9.5300,5.25,5.65
Tb927.8.3300,5.08,5.82
Tb927.8.4890,7.14,3.77
Tb927.5.3430,5.96,4.95
Tb927.6.1940,5.56,5.35
Tb927.11.2760,5.44,5.47
Tb927.6.1170,5.42,5.49
Tb927.1.1610,5.39,5.52
Tb927.9.14180,5.35,5.56
Tb927.10.15830,4.89,6.02
Tb927.5.4040,4.77,6.14
Tb927.10.15500,5.99,4.93
Tb927.11.6310,5.75,5.17
Tb927.8.7080,5.72,5.2
Tb927.11.8990,5.61,5.31
Tb927.7.460,5.55,5.37
Tb927.9.12790,5.47,5.45
Tb927.8.5220,5.43,5.49
Tb927.9.6530,6.33,4.6
Tb927.8.710,5.88,5.05
Tb927.11.1720,5.82,5.11
Tb927.5.2130,5.82,5.11
Tb927.7.5190,5.8,5.13
Tb11.v5.1036,5.76,5.17
Tb927.11.11340,5.76,5.17
Tb11.v5.0962,5.76,5.17
Tb927.4.3090,5.76,5.17
Tb927.10.11890,5.69,5.24
Tb927.9.14290,5.68,5.25
Tb927.3.2170,5.56,5.37
Tb11.v5.0674,5.97,4.97
Tb927.10.11360,5.97,4.97
Tb927.6.2840,5.63,5.31
Tb11.v5.0678,5.52,5.42
Tb927.11.15400,5.52,5.42
Tb927.7.1760,5.51,5.43
Tb927.10.3100,5.31,5.63
Tb927.11.6840,6,4.94
Tb927.3.2280,5.99,4.95
Tb11.v5.0432,5.87,5.07
Tb11.v5.0702,5.87,5.07
Tb11.v5.1010,5.87,5.07
Tb927.11.1130,5.87,5.07
Tb927.8.3520,5.71,5.23
Tb927.10.850,5.49,5.45
Tb927.4.3190,5.41,5.53
Tb927.10.5580,5.24,5.7
Tb927.8.2200,7.39,3.56
Tb927.4.4110,6.02,4.93
Tb927.7.5610,5.69,5.26
Tb927.6.750,5.61,5.34
Tb927.9.13120,5.46,5.49
Tb927.11.6400,5.33,5.62
Tb927.11.14580,5.32,5.63
Tb927.9.12780,5.29,5.66
Tb927.10.3250,4.78,6.17
Tb11.v5.0824,4.78,6.17
Tb11.v5.0157,5.94,5.02
Tb927.7.4740,5.94,5.02
Tb927.11.4740,5.9,5.06
Tb927.6.2520,5.87,5.09
Tb927.7.1400,5.78,5.18
Tb927.3.1190,5.7,5.26
Tb927.11.3890,5.65,5.31
Tb927.11.13370,5.33,5.63
Tb927.10.2120,5.27,5.69
Tb927.10.5780,5.08,5.88
Tb927.4.2760,6.47,4.5
Tb927.10.11780,6.02,4.95
Tb927.10.8910,5.87,5.1
Tb927.7.5690,5.75,5.22
Tb927.10.340,5.37,5.6
Tb927.4.4330,5.31,5.66
Tb927.8.8040,5.31,5.66
Tb927.9.15330,5.12,5.85
Tb927.11.6210,3.95,7.02
Tb927.8.1250,5.9,5.07
Tb927.3.3640,5.57,5.4
Tb927.8.3960,4.9,6.07
Tb927.3.5360,5.21,5.77
Tb927.8.6820,5.17,5.81
Tb927.10.6300,4.81,6.17
Tb11.v5.0276,4.81,6.17
Tb927.2.1820,5.6,5.39
Tb927.10.10130,5.56,5.43
Tb927.9.12380,6.04,4.95
Tb927.8.3410,6,4.99
Tb11.v5.0444,5.78,5.21
Tb927.7.6670,5.78,5.21
Tb927.10.3820,5.76,5.23
Tb927.9.9740,5.62,5.37
Tb927.11.4270,5.54,5.45
Tb927.9.3390,5.54,5.45
Tb927.1.1120,5.38,5.61
Tb927.11.2400,7.42,3.58
Tb927.9.12820,7.1,3.9
Tb927.11.1350,6,5
Tb927.11.2620,5.69,5.31
Tb11.v5.0604,5.54,5.46
Tb927.10.11340,5.54,5.46
Tb927.11.11920,5.51,5.49
Tb927.11.580,5.48,5.52
Tb927.2.5870,5.23,5.77
Tb927.11.4840,4.88,6.12
Tb927.10.14160,7.43,3.58
Tb927.11.5190,5.96,5.05
Tb927.3.2330,5.64,5.37
Tb927.8.1820,4.77,6.24
Tb927.5.3630,5.9,5.11
Tb11.v5.0856,5.61,5.4
Tb927.10.11600,5.61,5.4
Tb927.3.2320,5.57,5.44
Tb927.11.16980,6.01,5.01
Tb927.11.4230,5.8,5.22
Tb927.11.2510,5.49,5.53
Tb927.11.3940,5.38,5.64
Tb927.2.5890,5.32,5.7
Tb927.11.1910,5.24,5.78
Tb927.2.6000,7.52,3.51
Tb927.4.5140,5.6,5.43
Tb927.8.7250,5.6,5.43
Tb927.3.4580,5.52,5.51
Tb927.8.5860,5.14,5.89
Tb927.3.2180,5.92,5.11
Tb927.10.5130,5.84,5.19
Tb927.4.1840,5.67,5.36
Tb927.9.4990,5.67,5.36
Tb927.10.930,5.61,5.42
Tb927.6.1560,5.61,5.42
Tb927.11.18800,7.51,3.53
Tb927.9.11110,5.92,5.12
Tb927.1.3050,5.87,5.17
Tb927.9.11500,5.84,5.2
Tb927.10.970,5.81,5.23
Tb927.8.6870,5.61,5.43
Tb927.10.2790,5.59,5.45
Tb927.9.6910,5.05,5.99
Tb927.10.3580,4.88,6.16
Tb927.10.760,4.79,6.25
Tb927.8.2020,6,5.05
Tb927.11.230,5.96,5.09
Tb927.10.11690,5.89,5.16
Tb927.11.1160,5.77,5.28
Tb927.9.13060,5.68,5.37
Tb927.10.10120,5.42,5.63
Tb927.10.9050,5.32,5.73
Tb927.11.12030,5.25,5.8
Tb927.8.4370,6.14,4.92
Tb927.3.3510,5.64,5.42
Tb927.4.5210,5.6,5.46
Tb927.9.3170,3.63,7.43
Tb927.8.2570,5.95,5.11
Tb927.11.15800,5.87,5.19
Tb927.1.1060,5.65,5.41
Tb927.11.420,5.49,5.57
Tb927.3.5640,5.48,5.58
Tb927.5.2730,5.4,5.66
Tb927.9.11880,5.28,5.78
Tb927.3.960,7.34,3.73
Tb927.5.1940,6.95,4.12
Tb927.3.4670,6.01,5.06
Tb927.3.3250,5.92,5.15
Tb927.11.16120,5.8,5.27
Tb927.10.15540,5.77,5.3
Tb927.11.6660,5.57,5.5
Tb927.8.5730,5.55,5.52
Tb927.8.5240,5.55,5.52
Tb927.10.9760,5.48,5.59
Tb927.11.10000,5.3,5.77
Tb11.v5.0594,5.19,5.88
Tb927.11.6850,5.08,5.99
Tb927.2.5930,5.52,5.56
Tb927.8.5100,6.21,4.87
Tb927.2.4780,6.01,5.07
Tb927.1.2600,5.96,5.12
Tb927.10.12490,5.85,5.23
Tb927.6.3670,5.83,5.25
Tb927.11.15310,5.76,5.32
Tb927.1.4720,5.71,5.37
Tb927.2.3160,5.64,5.44
Tb927.9.12770,5.43,5.65
Tb927.10.6530,5.09,5.99
Tb927.10.7290,4.69,6.39
Tb927.8.2130,5.96,5.13
Tb927.9.12530,5.95,5.14
Tb927.2.1800,5.79,5.3
Tb927.11.14520,5.73,5.36
Tb927.6.2150,5.52,5.57
Tb927.5.1020,5.41,5.68
Tb927.7.2990,5.12,5.97
Tb927.7.3030,5.12,5.97
Tb927.9.6510,4.99,6.1
Tb927.10.12820,7.51,3.59
Tb927.3.5220,7.49,3.61
Tb927.7.1890,5.92,5.18
Tb927.7.5140,5.88,5.22
Tb927.3.3720,5.71,5.39
Tb927.11.14150,5.6,5.5
Tb927.10.7800,5.56,5.54
Tb927.10.2970,3.33,7.77
Tb11.v5.0158,6.03,5.07
Tb927.7.4750,6.03,5.07
Tb927.7.7300,5.78,5.32
Tb927.4.2890,5.7,5.4
Tb927.11.1040,5.62,5.48
Tb11.v5.0863,6.5,4.61
Tb927.8.4660,6.5,4.61
Tb11.v5.0250,5.85,5.26
Tb11.v5.0497,5.85,5.26
Tb927.10.5260,5.85,5.26
Tb11.v5.0796,5.79,5.32
Tb927.3.3150,5.79,5.32
Tb927.3.4120,5.75,5.36
Tb927.11.15940,5.71,5.4
Tb927.11.16490,5.69,5.42
Tb927.10.3810,5.6,5.51
Tb927.2.2530,5.59,5.52
Tb927.7.1220,5.57,5.54
Tb927.8.5400,5.53,5.58
Tb927.10.9140,5.35,5.76
Tb927.8.2300,4.96,6.15
Tb927.10.470,4.38,6.73
Tb11.1420,5.31,5.81
Tb927.11.1850,5.31,5.81
Tb927.11.1970,5.02,6.1
Tb927.1.1710,5.92,5.2
Tb927.10.1740,5.72,5.4
Tb927.2.5050,5.66,5.46
Tb927.4.5180,5.59,5.53
Tb927.10.15150,5.34,5.78
Tb927.3.1100,5.33,5.79
Tb927.10.3770,5.09,6.03
Tb927.3.3660,4.94,6.18
Tb927.10.1320,6.08,5.05
Tb927.6.3900,6.05,5.08
Tb927.10.3070,5.87,5.26
Tb927.11.6920,5.83,5.3
Tb927.11.10870,5.7,5.43
Tb927.9.5170,5.6,5.53
Tb927.11.16630,5.5,5.63
Tb927.9.8680,5.31,5.82
Tb927.10.12400,4.61,6.52
Tb927.5.2150,5.44,5.69
Tb927.1.780,5.98,5.16
Tb11.v5.0523,5.98,5.16
Tb927.11.6190,5.88,5.26
Tb927.6.4230,5.85,5.29
Tb927.5.3860,5.84,5.3
Tb927.8.3590,5.79,5.35
Tb927.7.3640,5.77,5.37
Tb927.10.10330,5.71,5.43
Tb927.9.9270,5.57,5.57
Tb11.02.5090,5.53,5.61
Tb927.5.1490,5.47,5.67
Tb927.11.13540,5.44,5.7
Tb927.10.3650,5.29,5.85
Tb927.4.5340,5.25,5.89
Tb927.9.4910,5.22,5.92
Tb927.3.1940,4.86,6.28
Tb927.8.5950,5.63,5.52
Tb11.v5.0237,5.6,5.55
Tb927.10.5200,5.6,5.55
Tb11.v5.0895,5.55,5.6
Tb927.9.12340,5.55,5.6
Tb927.9.12040,5.43,5.72
Tb927.8.1450,5.35,5.8
Tb927.5.630,7.42,3.73
Tb927.10.8560,6.08,5.07
Tb927.5.570,5.82,5.33
Tb927.4.840,5.74,5.41
Tb927.4.5335,5.65,5.5
Tb927.11.7212,5.33,5.82
Tb11.02.5070b,5.33,5.82
Tb927.11.11150,5.85,5.31
Tb927.9.2550,5.82,5.34
Tb927.8.3790,7.24,3.93
Tb927.11.13860,6.16,5.01
Tb10.v4.0040,6,5.17
Tb927.10.4500,6,5.17
Tb927.11.6830,5.75,5.42
Tb927.4.1500,5.62,5.55
Tb927.8.5990,5.43,5.74
Tb927.11.3100,5.37,5.8
Tb927.5.2070,5.35,5.82
Tb927.8.6000,5.31,5.86
Tb11.v5.0220,5.2,5.97
Tb927.5.480,5.2,5.97
Tb927.8.2670,5.13,6.04
Tb927.2.5280,5.11,6.06
Tb927.10.15230,5.11,6.06
Tb927.2.4280,5.98,5.19
Tb927.7.1160,5.23,5.94
Tb927.11.15030,7.34,3.84
Tb927.9.1340,6.15,5.03
Tb927.9.7820,6.06,5.12
Tb11.v5.0902,5.88,5.3
Tb927.10.6700,5.88,5.3
Tb927.10.8600,5.88,5.3
Tb927.10.11720,5.76,5.42
Tb927.7.5290,5.66,5.52
Tb927.4.2630,5.65,5.53
Tb927.5.3520,5.62,5.56
Tb927.11.13070,5.3,5.88
Tb927.9.14050,5.17,6.01
Tb927.8.4550,4.86,6.32
Tb927.8.5280,5.84,5.35
Tb927.1.650,5.8,5.39
Tb927.6.2370,5.55,5.64
Tb927.7.6450,5.52,5.67
Tb927.11.13900,6.21,4.98
Tb927.3.5040,5.86,5.33
Tb927.4.3800,5.62,5.57
Tb11.02.5050b,5.53,5.66
Tb927.11.7210,5.53,5.66
Tb927.10.13240,5.36,5.83
Tb927.4.2650,5.16,6.03
Tb927.3.3650,6.09,5.11
Tb927.11.9170,5.89,5.31
Tb927.10.15640,5.84,5.36
Tb927.9.10710,5.69,5.51
Tb927.11.13220,5.65,5.55
Tb927.9.11910,5.53,5.67
Tb927.2.5040,5.47,5.73
Tb927.10.5590,5.39,5.81
Tb927.5.1510,5.2,6
Tb927.2.4240,4.41,6.79
Tb927.1.4100,3.36,7.84
Tb10.v4.0034,6,5.21
Tb927.10.4440,6,5.21
Tb927.9.3580,5.98,5.23
Tb927.10.6680,5.89,5.32
Tb11.v5.0775,5.82,5.39
Tb927.10.7560,5.82,5.39
Tb927.4.3140,5.73,5.48
Tb927.8.5580,5.7,5.51
Tb927.1.1050,5.66,5.55
Tb927.8.5970,5.66,5.55
Tb11.v5.0536,5.66,5.55
Tb927.8.6250,5.64,5.57
Tb927.3.1620,5.56,5.65
Tb927.11.10020,5.53,5.68
Tb11.v5.0771,5.39,5.82
Tb927.11.15780,5.39,5.82
Tb927.11.9280,5.39,5.82
Tb927.11.12090,5.93,5.29
Tb927.4.2640,5.91,5.31
Tb927.9.5020,5.81,5.41
Tb927.5.2060,5.79,5.43
Tb927.11.10840,5.68,5.54
Tb927.11.14770,5.26,5.96
Tb11.v5.0580,4.75,6.47
Tb927.10.7100,4.75,6.47
Tb927.8.7450,6.44,4.78
Tb927.6.680,5.44,5.78
Tb927.11.13730,4.99,6.23
Tb927.8.4910,7.32,3.91
Tb927.1.870,5.96,5.27
Tb927.8.6620,5.87,5.36
Tb927.11.13770,5.85,5.38
Tb927.3.2700,5.85,5.38
Tb927.11.4350,5.76,5.47
Tb927.7.5310,5.7,5.53
Tb927.11.10410,5.64,5.59
